UNIDADE_MANEJO;N_PARC;AREA_PARC;IDADE;N_ARV;DAP;H_MED;H_COMERCIAL;QUALIDADE
12;1;500,34;10;58;19,4;;14,9;Torta
12;1;500,34;10;59;21,9;;8,5;Bifurcada acima DAP
12;1;500,34;10;60;22,3;;;Normal
12;1;500,34;10;61;25,8;;;Normal
12;1;500,34;10;62;29;19;;Dominante
12;1;500,34;10;63;14,5;;10,4;Torta
12;1;500,34;10;64;18,3;;;Normal
12;1;500,34;10;65;13,2;;7,6;Torta
12;1;500,34;10;66;27,3;;;Normal
12;1;500,34;10;67;21,4;;;Normal
12;1;500,34;10;68;26;;;Normal
12;1;500,34;10;69;25,3;;;Normal
12;1;500,34;10;70;18,2;;;Normal
12;1;500,34;10;71;20,6;;;Normal
12;1;500,34;10;72;19,5;;;Normal
12;1;500,34;10;73;15,1;;6,2;Torta
12;1;500,34;10;74;28;16,8;;Normal
12;1;500,34;10;75;17,1;;13,6;Bifurcada acima DAP
12;1;500,34;10;76;21,3;;;Normal
12;1;500,34;10;77;17,6;;;Normal
12;1;500,34;10;78;29;18,9;;Dominante
12;1;500,34;10;79;16,7;;6,1;Bifurcada acima DAP
12;1;500,34;10;80;17,3;;;Bifurcada abaixo DAP
12;1;500,34;10;81;22,4;;;Bifurcada abaixo DAP
12;1;500,34;10;82;23,6;;12,1;Bifurcada acima DAP
12;1;500,34;10;83;23,9;;9,2;Torta
12;3;500,34;10;1;21;20,2;;Normal
12;3;500,34;10;2;19,3;;;Bifurcada abaixo DAP
12;3;500,34;10;3;23;;;Bifurcada abaixo DAP
12;3;500,34;10;4;17,4;;10,6;Torta
12;3;500,34;10;5;18;16,7;;Normal
12;3;500,34;10;6;12,3;;6,7;Torta
12;3;500,34;10;7;27,6;;6,9;Bifurcada acima DAP
12;3;500,34;10;8;20;16,8;;Normal
12;3;500,34;10;9;23;17,8;;Normal
12;3;500,34;10;10;23,2;;16;Quebrada
12;3;500,34;10;11;22;18,4;;Normal
12;3;500,34;10;12;16,1;;;Normal
12;3;500,34;10;13;25,7;;;Normal
12;3;500,34;10;14;16,3;;;Normal
12;3;500,34;10;15;26,9;;;Normal
12;3;500,34;10;16;19,3;;6;Torta
12;3;500,34;10;17;23,4;;;Normal
12;3;500,34;10;18;17,5;;;Normal
12;3;500,34;10;19;17,9;;;Normal
12;3;500,34;10;20;18,1;;;Normal
12;3;500,34;10;21;22,4;;;Normal
12;3;500,34;10;22;17,5;;14,3;Torta
12;3;500,34;10;23;21,8;;;Normal
12;3;500,34;10;24;20,3;;12,9;Bifurcada acima DAP
12;3;500,34;10;25;21;;;Normal
12;3;500,34;10;26;23,8;;;Normal
12;3;500,34;10;27;17,5;;;Normal
12;3;500,34;10;28;23,2;;;Normal
12;3;500,34;10;29;19,1;;;Normal
12;3;500,34;10;30;23,6;;;Normal
12;3;500,34;10;31;28;20;;Dominante
12;3;500,34;10;32;14,1;;;Normal
12;3;500,34;10;33;20,4;;;Normal
12;3;500,34;10;34;;;;Morta
12;3;500,34;10;35;30;18;;Dominante
12;3;500,34;10;36;18,3;;;Normal
12;3;500,34;10;37;;;;Morta
12;3;500,34;10;38;18,3;;15;Bifurcada acima DAP
12;3;500,34;10;39;26;;14,3;Bifurcada acima DAP
12;3;500,34;10;40;15,3;;8,1;Torta
12;3;500,34;10;41;15,1;;11,5;Torta
12;3;500,34;10;42;18,3;;15,8;Bifurcada acima DAP
12;3;500,34;10;43;18,4;;;Normal
12;3;500,34;10;44;18,8;;;Normal
12;3;500,34;10;45;11,1;;;Bifurcada abaixo DAP
12;3;500,34;10;46;23;;;Bifurcada abaixo DAP
12;3;500,34;10;47;20,2;;8,3;Bifurcada acima DAP
12;3;500,34;10;48;21,1;;10,5;Quebrada
12;3;500,34;10;49;17,3;;9,9;Torta
12;3;500,34;10;50;24,9;;;Normal
12;3;500,34;10;51;28;21;;Dominante
12;3;500,34;10;52;28;19,4;;Dominante
12;3;500,34;10;53;19,1;;;Normal
12;3;500,34;10;54;19;;;Normal
12;3;500,34;10;55;;;;Morta
12;3;500,34;10;56;20,2;;;Normal
12;3;500,34;10;57;21,4;;;Normal
12;3;500,34;10;58;16,7;;16,1;Bifurcada acima DAP
12;3;500,34;10;59;24,5;;8;Bifurcada acima DAP
12;3;500,34;10;60;21,2;;;Normal
12;3;500,34;10;61;12,1;;;Normal
12;3;500,34;10;62;20,9;;;Normal
12;3;500,34;10;63;28;18,4;;Dominante
12;3;500,34;10;64;14,3;;13,5;Torta
12;3;500,34;10;65;21,5;;16,6;Bifurcada acima DAP
12;3;500,34;10;66;19,3;;8,7;Bifurcada acima DAP
12;3;500,34;10;67;22,9;;;Normal
12;3;500,34;10;68;20,8;;;Normal
12;3;500,34;10;69;14,3;;5,4;Torta
12;3;500,34;10;70;28;19;;Dominante
12;3;500,34;10;71;13,2;;;Normal
12;3;500,34;10;72;19,1;;;Normal
12;3;500,34;10;73;18,3;;16,5;Torta
12;3;500,34;10;74;20,3;;;Normal
12;3;500,34;10;75;14,1;;;Normal
12;3;500,34;10;76;22,5;;;Normal
12;3;500,34;10;77;24,5;;;Normal
12;3;500,34;10;78;19,8;;;Normal
12;3;500,34;10;79;22,9;;;Normal
12;3;500,34;10;80;27,5;;;Normal
5;22;500,34;12;1;19,8;;15,3;Torta
5;22;500,34;12;2;17;19,1;;Normal
5;22;500,34;12;3;20;18,6;;Normal
5;22;500,34;12;4;15,4;;7,3;Torta
5;22;500,34;12;5;28;19,4;;Normal
5;22;500,34;12;6;25;20,6;;Normal
5;22;500,34;12;7;18,4;;;Bifurcada abaixo DAP
5;22;500,34;12;8;18,7;;;Bifurcada abaixo DAP
5;22;500,34;12;9;25,1;;17,7;Bifurcada acima DAP
5;22;500,34;12;10;;;;Morta
5;22;500,34;12;11;13;14,5;;Normal
5;22;500,34;12;12;27,2;;;Normal
5;22;500,34;12;13;21,4;;;Normal
5;22;500,34;12;14;23,2;;16,8;Torta
5;22;500,34;12;15;23,4;;;Normal
5;22;500,34;12;16;21,3;;14,5;Bifurcada acima DAP
5;22;500,34;12;17;14,1;;;Normal
5;22;500,34;12;18;30;19,3;;Dominante
5;22;500,34;12;19;19,5;;9,8;Bifurcada acima DAP
5;22;500,34;12;20;19,4;;15,7;Quebrada
5;22;500,34;12;21;35;20,1;;Dominante
5;22;500,34;12;22;;;;Morta
5;22;500,34;12;23;27,8;;;Normal
5;22;500,34;12;24;22,4;;;Normal
5;22;500,34;12;25;;;;Morta
5;22;500,34;12;26;28,2;;;Normal
5;22;500,34;12;27;13,7;;;Bifurcada abaixo DAP
5;22;500,34;12;28;16,4;;;Bifurcada abaixo DAP
5;22;500,34;12;29;;;;Morta
5;22;500,34;12;30;19,4;;6,5;Quebrada
5;22;500,34;12;31;27,9;;;Normal
5;22;500,34;12;32;20,3;;5,4;Torta
5;22;500,34;12;33;31;20,2;;Dominante
5;22;500,34;12;34;16,7;;;Normal
5;22;500,34;12;35;31;21,2;;Dominante
5;22;500,34;12;36;28,5;;;Normal
5;22;500,34;12;37;17,9;;16,4;Torta
5;22;500,34;12;38;11,7;;16,8;Torta
5;22;500,34;12;39;18,4;;9,9;Torta
5;22;500,34;12;40;18,7;;12,4;Torta
5;22;500,34;12;41;20,5;;13,1;Quebrada
5;22;500,34;12;42;24,8;;14,5;Bifurcada acima DAP
5;22;500,34;12;43;25,3;;;Normal
5;22;500,34;12;44;29;21,1;;Dominante
5;22;500,34;12;45;;;;Morta
5;22;500,34;12;46;17,1;;;Bifurcada abaixo DAP
5;22;500,34;12;47;23,1;;;Bifurcada abaixo DAP
5;22;500,34;12;48;17,1;;;Normal
5;22;500,34;12;49;28,5;;5,7;Bifurcada acima DAP
5;22;500,34;12;50;17,4;;17,4;Bifurcada acima DAP
5;22;500,34;12;51;32,1;;14,3;Torta
5;22;500,34;12;52;12,4;;12,6;Bifurcada acima DAP
5;22;500,34;12;53;28,5;;;Normal
5;22;500,34;12;54;33;;6,9;Bifurcada acima DAP
5;22;500,34;12;55;12,4;;;Normal
5;22;500,34;12;56;32,5;;17,8;Bifurcada acima DAP
5;22;500,34;12;57;;;;Morta
5;22;500,34;12;58;27,8;;;Normal
5;22;500,34;12;59;18,1;;8,2;Torta
5;22;500,34;12;60;14,5;;;Normal
5;22;500,34;12;61;30,3;;12,1;Bifurcada acima DAP
5;22;500,34;12;62;17,5;;13,7;Bifurcada acima DAP
5;22;500,34;12;63;26,2;;6;Bifurcada acima DAP
5;22;500,34;12;64;23,4;;;Normal
5;22;500,34;12;65;28,4;;;Normal
5;22;500,34;12;66;;;;Morta
5;22;500,34;12;67;15,6;;;Normal
5;22;500,34;12;68;24,2;;5;Bifurcada acima DAP
5;22;500,34;12;69;15,3;;14,2;Torta
7;5;500,34;12;1;27,4;;6,7;Bifurcada acima DAP
7;5;500,34;12;2;25;19,7;;Normal
7;5;500,34;12;3;27;20,2;;Normal
7;5;500,34;12;4;20;20,2;;Normal
7;5;500,34;12;5;25;18,6;;Normal
7;5;500,34;12;6;14;16,3;;Normal
7;5;500,34;12;7;23,7;;;Normal
7;5;500,34;12;8;17,3;;;Normal
7;5;500,34;12;9;19,3;;;Normal
7;5;500,34;12;10;18,4;;;Normal
7;5;500,34;12;11;22,6;;;Normal
7;5;500,34;12;12;23;;12,4;Torta
7;5;500,34;12;13;28;21,4;;Normal
7;5;500,34;12;14;22,3;;;Normal
7;5;500,34;12;15;19,1;;;Normal
7;5;500,34;12;16;21,4;;;Normal
7;5;500,34;12;17;17,6;;6,2;Torta
7;5;500,34;12;18;20,5;;;Normal
7;5;500,34;12;19;23,1;;;Normal
7;5;500,34;12;20;17,1;;16,2;Torta
7;5;500,34;12;21;27,6;;;Normal
7;5;500,34;12;22;23,1;;;Normal
7;5;500,34;12;23;32;20,7;;Dominante
7;5;500,34;12;24;14,1;;5,4;Torta
7;5;500,34;12;25;18,5;;;Normal
7;5;500,34;12;26;27,1;;;Normal
7;5;500,34;12;27;16,3;;15;Torta
7;5;500,34;12;28;10,2;;;Bifurcada abaixo DAP
7;5;500,34;12;29;14,6;;;Bifurcada abaixo DAP
7;5;500,34;12;30;25,2;;;Normal
7;5;500,34;12;31;22,1;;;Normal
7;5;500,34;12;32;21,3;;;Normal
7;5;500,34;12;33;22,5;;;Normal
7;5;500,34;12;34;21,4;;16,7;Bifurcada acima DAP
7;5;500,34;12;35;22,6;;;Normal
7;5;500,34;12;36;25,4;;;Normal
7;5;500,34;12;37;21,6;;;Normal
7;5;500,34;12;38;28,5;;10,4;Bifurcada acima DAP
7;5;500,34;12;39;19,3;;;Normal
7;5;500,34;12;40;15,2;;13,8;Bifurcada acima DAP
7;5;500,34;12;41;;;;Morta
7;5;500,34;12;42;24,5;;14,5;Bifurcada acima DAP
7;5;500,34;12;43;22,6;;;Normal
7;5;500,34;12;44;20,7;;;Normal
7;5;500,34;12;45;26;;14,8;Torta
7;5;500,34;12;46;23,4;;;Normal
7;5;500,34;12;47;;;;Morta
7;5;500,34;12;48;17,3;;;Normal
7;5;500,34;12;49;31;20;;Dominante
7;5;500,34;12;50;24,5;;;Normal
7;5;500,34;12;51;17,3;;10,4;Torta
7;5;500,34;12;52;21,8;;;Normal
7;5;500,34;12;53;17,5;;16,1;Torta
7;5;500,34;12;54;24,5;;;Normal
7;5;500,34;12;55;;;;Morta
7;5;500,34;12;56;23,2;;;Normal
7;5;500,34;12;57;21,4;;16,4;Quebrada
7;5;500,34;12;58;21,3;;;Normal
7;5;500,34;12;59;;;;Morta
7;5;500,34;12;60;23,9;;;Normal
7;5;500,34;12;61;20,4;;;Normal
7;5;500,34;12;62;;;;Morta
7;5;500,34;12;63;33;20;;Dominante
7;5;500,34;12;64;26,5;;;Normal
7;5;500,34;12;65;21,9;;;Normal
7;5;500,34;12;66;28;21,2;;Dominante
7;5;500,34;12;67;26,8;;;Normal
7;5;500,34;12;68;24,2;;;Normal
7;5;500,34;12;69;23,1;;;Normal
7;5;500,34;12;70;19,2;;;Normal
7;5;500,34;12;71;26,8;;;Normal
7;5;500,34;12;72;23,1;;;Normal
7;5;500,34;12;73;25,2;;;Normal
7;5;500,34;12;74;26,3;;;Normal
7;5;500,34;12;75;17,5;;9,1;Bifurcada acima DAP
7;5;500,34;12;76;28;18,4;;Dominante
7;5;500,34;12;77;18,3;;8,6;Bifurcada acima DAP
7;5;500,34;12;78;24,6;;;Normal
7;5;500,34;12;79;24,5;;;Normal
7;5;500,34;12;80;30,1;;13,3;Bifurcada acima DAP
7;5;500,34;12;81;18,5;;13,4;Torta
7;5;500,34;12;82;22,6;;17,8;Bifurcada acima DAP
7;6;500,34;12;1;23;20,7;;Normal
7;6;500,34;12;2;22;17,2;;Normal
7;6;500,34;12;3;28,3;;11,8;Torta
7;6;500,34;12;4;17,5;;14,7;Bifurcada acima DAP
7;6;500,34;12;5;15,1;;16,4;Torta
7;6;500,34;12;6;;;;Morta
7;6;500,34;12;7;21,9;;11,4;Torta
7;6;500,34;12;8;21;19,9;;Normal
7;6;500,34;12;9;23;20,7;;Normal
7;6;500,34;12;10;26,2;;6,2;Torta
7;6;500,34;12;11;25;21,2;;Normal
7;6;500,34;12;12;15,2;;16,9;Torta
7;6;500,34;12;13;24,6;;18,5;Bifurcada acima DAP
7;6;500,34;12;14;21,9;;;Normal
7;6;500,34;12;15;19,3;;;Normal
7;6;500,34;12;16;14,9;;;Normal
7;6;500,34;12;17;35,5;;17,3;Bifurcada acima DAP
7;6;500,34;12;18;;;;Morta
7;6;500,34;12;19;26,9;;;Normal
7;6;500,34;12;20;20,5;;;Normal
7;6;500,34;12;21;28;20,3;;Normal
7;6;500,34;12;22;17,3;;13,6;Torta
7;6;500,34;12;23;14,5;;13,3;Torta
7;6;500,34;12;24;23,2;;;Normal
7;6;500,34;12;25;24,6;;;Normal
7;6;500,34;12;26;26,7;;14,2;Torta
7;6;500,34;12;27;12,1;;16,1;Torta
7;6;500,34;12;28;28,5;;;Normal
7;6;500,34;12;29;29;;;Normal
7;6;500,34;12;30;21,3;;;Normal
7;6;500,34;12;31;28,7;;;Normal
7;6;500,34;12;32;17,4;;9,9;Bifurcada acima DAP
7;6;500,34;12;33;25,3;;;Normal
7;6;500,34;12;34;12,5;;;Bifurcada abaixo DAP
7;6;500,34;12;35;14,9;;;Bifurcada abaixo DAP
7;6;500,34;12;36;16,3;;10;Torta
7;6;500,34;12;37;18,1;;;Normal
7;6;500,34;12;38;24,4;;;Normal
7;6;500,34;12;39;17,3;;;Normal
7;6;500,34;12;40;25,4;;9,1;Bifurcada acima DAP
7;6;500,34;12;41;20,2;;15,5;Bifurcada acima DAP
7;6;500,34;12;42;22,5;;;Normal
7;6;500,34;12;43;24,9;;;Normal
7;6;500,34;12;44;23,4;;;Normal
7;6;500,34;12;45;26,9;;;Normal
7;6;500,34;12;46;;;;Morta
7;6;500,34;12;47;22,1;;;Normal
7;6;500,34;12;48;20,7;;9,4;Torta
7;6;500,34;12;49;18,1;;;Normal
7;6;500,34;12;50;17,3;;;Normal
7;6;500,34;12;51;32;22;;Dominante
7;6;500,34;12;52;23,1;;;Normal
7;6;500,34;12;53;13,9;;14,6;Torta
7;6;500,34;12;54;32;24,2;;Dominante
7;6;500,34;12;55;19,3;;10,5;Bifurcada acima DAP
7;6;500,34;12;56;24,9;;;Normal
7;6;500,34;12;57;21,8;;;Normal
7;6;500,34;12;58;34;21,8;;Dominante
7;6;500,34;12;59;24,6;;5,4;Torta
7;6;500,34;12;60;31,7;;;Normal
7;6;500,34;12;61;29,8;;;Normal
7;6;500,34;12;62;23,2;;;Normal
7;6;500,34;12;63;21,6;;16,7;Torta
7;6;500,34;12;64;20,1;;12,4;Torta
7;6;500,34;12;65;17,9;;11;Torta
7;6;500,34;12;66;23,4;;;Normal
7;6;500,34;12;67;;;;Morta
7;6;500,34;12;68;20,5;;;Normal
7;6;500,34;12;69;20,1;;17,7;Torta
7;6;500,34;12;70;;;;Morta
7;6;500,34;12;71;34;22,1;;Dominante
7;6;500,34;12;72;18,3;;;Normal
7;6;500,34;12;73;14,5;;;Normal
7;6;500,34;12;74;21,2;;;Normal
7;6;500,34;12;75;33;21,7;;Dominante
7;6;500,34;12;76;18,3;;7,6;Torta
7;6;500,34;12;77;23,9;;11,6;Torta
7;3;500,34;12;1;26;19;;Normal
7;3;500,34;12;2;19,2;;5;Torta
7;3;500,34;12;3;22;17,5;;Normal
7;3;500,34;12;4;28;18,4;;Normal
7;3;500,34;12;5;27;19,6;;Normal
7;3;500,34;12;6;27,4;;16,8;Torta
7;3;500,34;12;7;25;20,1;;Normal
7;3;500,34;12;8;26,7;;14,7;Bifurcada acima DAP
7;3;500,34;12;9;24;18,7;;Normal
7;3;500,34;12;10;21,3;;;Normal
7;3;500,34;12;11;;;;Morta
7;3;500,34;12;12;27,9;;;Normal
7;3;500,34;12;13;17,3;;6;Quebrada
7;3;500,34;12;14;20,4;;;Normal
7;3;500,34;12;15;26,4;;;Normal
7;3;500,34;12;16;24,2;;;Normal
7;3;500,34;12;17;15,1;;11,7;Torta
7;3;500,34;12;18;23,2;;7,2;Torta
7;3;500,34;12;19;25,9;;;Normal
7;3;500,34;12;20;18,3;;;Normal
7;3;500,34;12;21;25,8;;;Normal
7;3;500,34;12;22;18,3;;16,1;Torta
7;3;500,34;12;23;25,9;;;Normal
7;3;500,34;12;24;22,1;;;Normal
7;3;500,34;12;25;22,2;;;Normal
7;3;500,34;12;26;34;19,9;;Dominante
7;3;500,34;12;27;17,4;;;Normal
7;3;500,34;12;28;26,1;;;Normal
7;3;500,34;12;29;15,9;;;Normal
7;3;500,34;12;30;20,7;;;Normal
7;3;500,34;12;31;24,6;;;Normal
7;3;500,34;12;32;21,7;;;Normal
7;3;500,34;12;33;25,3;;;Normal
7;3;500,34;12;34;24,9;;6,3;Torta
7;3;500,34;12;35;;;;Morta
7;3;500,34;12;36;19,1;;5,2;Torta
7;3;500,34;12;37;29;18,9;;Dominante
7;3;500,34;12;38;14,6;;8,9;Torta
7;3;500,34;12;39;23,2;;;Normal
7;3;500,34;12;40;31;19,2;;Dominante
7;3;500,34;12;41;25,3;;7,6;Torta
7;3;500,34;12;42;;;;Morta
7;3;500,34;12;43;19,1;;12,5;Torta
7;3;500,34;12;44;26,3;;;Normal
7;3;500,34;12;45;21,9;;8,7;Bifurcada acima DAP
7;3;500,34;12;46;24,8;;;Normal
7;3;500,34;12;47;18,3;;;Normal
7;3;500,34;12;48;13,1;;10,9;Torta
7;3;500,34;12;49;25,4;;15,8;Torta
7;3;500,34;12;50;24,3;;;Normal
7;3;500,34;12;51;13,1;;;Normal
7;3;500,34;12;52;27,2;;;Normal
7;3;500,34;12;53;18;;;Normal
7;3;500,34;12;54;29;19,1;;Dominante
7;3;500,34;12;55;18,3;;;Normal
7;3;500,34;12;56;26,9;;;Normal
7;3;500,34;12;57;27;;;Normal
7;3;500,34;12;58;21,4;;8;Torta
7;3;500,34;12;59;17,1;;8,7;Bifurcada acima DAP
7;3;500,34;12;60;24,2;;10,1;Torta
7;3;500,34;12;61;15,3;;12,3;Torta
7;3;500,34;12;62;30;18,9;;Dominante
7;3;500,34;12;63;27,7;;;Normal
7;3;500,34;12;64;23,9;;;Normal
7;3;500,34;12;65;23,1;;;Normal
7;3;500,34;12;66;18,3;;;Normal
7;3;500,34;12;67;25,2;;;Normal
7;3;500,34;12;68;18,6;;;Normal
7;3;500,34;12;69;16,2;;16,4;Torta
7;3;500,34;12;70;28,2;;;Normal
7;3;500,34;12;71;25,4;;;Normal
7;3;500,34;12;72;15,3;;;Normal
7;3;500,34;12;73;19,5;;;Normal
7;3;500,34;12;74;;;;Morta
7;3;500,34;12;75;26,4;;;Normal
7;3;500,34;12;76;28;;;Normal
11;2;500,34;12;1;18,5;;7;Torta
11;2;500,34;12;2;15,9;;7,5;Torta
11;2;500,34;12;3;30,1;;16,8;Torta
11;2;500,34;12;4;9,3;;9,9;Torta
11;2;500,34;12;5;;;;Morta
11;2;500,34;12;6;27;20,5;;Dominante
11;2;500,34;12;7;;;;Morta
11;2;500,34;12;8;19;20,6;;Normal
11;2;500,34;12;9;21;23,4;;Normal
11;2;500,34;12;10;22,9;;15,3;Bifurcada acima DAP
11;2;500,34;12;11;;;;Morta
11;2;500,34;12;12;20,4;;12,4;Quebrada
11;2;500,34;12;13;14,3;;11,9;Torta
11;2;500,34;12;14;22,1;;7,9;Bifurcada acima DAP
11;2;500,34;12;15;;;;Morta
11;2;500,34;12;16;14,3;;12,3;Torta
11;2;500,34;12;17;21,2;;10,2;Bifurcada acima DAP
11;2;500,34;12;18;22,1;;17,1;Torta
11;2;500,34;12;19;11,4;;5;Torta
11;2;500,34;12;20;26,9;;12,4;Bifurcada acima DAP
11;2;500,34;12;21;;;;Morta
11;2;500,34;12;22;23,1;;9,2;Torta
11;2;500,34;12;23;20;20,6;;Normal
11;2;500,34;12;24;22,1;;10,3;Bifurcada acima DAP
11;2;500,34;12;25;24,9;;14,2;Bifurcada acima DAP
11;2;500,34;12;26;14,6;;15;Torta
11;2;500,34;12;27;19;17,4;;Normal
11;2;500,34;12;28;20,5;;9,9;Bifurcada acima DAP
11;2;500,34;12;29;19,3;;6;Bifurcada acima DAP
11;2;500,34;12;30;25,1;;10;Bifurcada acima DAP
11;2;500,34;12;31;15,3;;7,1;Bifurcada acima DAP
11;2;500,34;12;32;19;19,1;;Normal
11;2;500,34;12;33;19,1;;6,2;Bifurcada acima DAP
11;2;500,34;12;34;31;20,9;;Dominante
11;2;500,34;12;35;20,3;;7,6;Bifurcada acima DAP
11;2;500,34;12;36;;;;Morta
11;2;500,34;12;37;12,5;;10,9;Torta
11;2;500,34;12;38;16,7;;18,4;Bifurcada acima DAP
11;2;500,34;12;39;;;;Morta
11;2;500,34;12;40;25,3;;;Normal
11;2;500,34;12;41;;;;Bifurcada abaixo DAP
11;2;500,34;12;42;14,1;;;Bifurcada abaixo DAP
11;2;500,34;12;43;18,3;;6,5;Torta
11;2;500,34;12;44;27;22,7;;Dominante
11;2;500,34;12;45;21,4;;;Normal
11;2;500,34;12;46;17,3;;;Normal
11;2;500,34;12;47;21,2;;16,2;Bifurcada acima DAP
11;2;500,34;12;48;23,1;;15;Bifurcada acima DAP
11;2;500,34;12;49;26;22,4;;Dominante
11;2;500,34;12;50;18,1;;;Normal
11;2;500,34;12;51;23,4;;17,4;Bifurcada acima DAP
11;2;500,34;12;52;16,6;;;Bifurcada abaixo DAP
11;2;500,34;12;53;17;;;Bifurcada abaixo DAP
11;2;500,34;12;54;13,4;;11,6;Bifurcada acima DAP
11;2;500,34;12;55;18,1;;10,3;Torta
11;2;500,34;12;56;23,2;;7,6;Torta
11;2;500,34;12;57;18,8;;5,1;Bifurcada acima DAP
11;2;500,34;12;58;24,5;;;Normal
11;2;500,34;12;59;;;;Morta
11;2;500,34;12;60;28;;9,1;Bifurcada acima DAP
11;2;500,34;12;61;17,5;;;Normal
11;2;500,34;12;62;14,3;;12,4;Torta
11;2;500,34;12;63;24,2;;17,9;Bifurcada acima DAP
11;2;500,34;12;64;16,1;;8,9;Bifurcada acima DAP
11;2;500,34;12;65;17,3;;18,9;Torta
11;2;500,34;12;66;23,2;;5,1;Bifurcada acima DAP
11;2;500,34;12;67;16,1;;12,4;Bifurcada acima DAP
11;2;500,34;12;68;14,3;;;Bifurcada abaixo DAP
11;2;500,34;12;69;22,4;;;Bifurcada abaixo DAP
11;2;500,34;12;70;19,3;;7,5;Bifurcada acima DAP
11;2;500,34;12;71;22,1;;;Normal
11;2;500,34;12;72;27;24,3;;Dominante
11;2;500,34;12;73;;;;Morta
11;1;500,34;12;1;19;18,8;;Normal
11;1;500,34;12;2;11,3;;16,4;Torta
11;1;500,34;12;3;;;;Morta
11;1;500,34;12;4;19,3;;17,8;Bifurcada acima DAP
11;1;500,34;12;5;27;20,2;;Dominante
11;1;500,34;12;6;28;21,2;;Dominante
11;1;500,34;12;7;20,3;;17,9;Bifurcada acima DAP
11;1;500,34;12;8;21,9;;13,5;Bifurcada acima DAP
11;1;500,34;12;9;22,1;;11,4;Bifurcada acima DAP
11;1;500,34;12;10;15,3;;12,4;Torta
11;1;500,34;12;11;21,3;;10,3;Bifurcada acima DAP
11;1;500,34;12;12;13,4;;18,4;Torta
11;1;500,34;12;13;21,3;;11,3;Bifurcada acima DAP
11;1;500,34;12;14;;;;Morta
11;1;500,34;12;15;23,1;;7;Bifurcada acima DAP
11;1;500,34;12;16;27,5;;12,8;Bifurcada acima DAP
11;1;500,34;12;17;;;;Morta
11;1;500,34;12;18;15,3;;13,2;Bifurcada acima DAP
11;1;500,34;12;19;12,1;;15;Torta
11;1;500,34;12;20;27,6;;6;Torta
11;1;500,34;12;21;;;;Morta
11;1;500,34;12;22;20,9;;7,9;Bifurcada acima DAP
11;1;500,34;12;23;24;22;;Normal
11;1;500,34;12;24;16,3;;10,8;Bifurcada acima DAP
11;1;500,34;12;25;26,9;;9,5;Bifurcada acima DAP
11;1;500,34;12;26;17,3;;16,2;Torta
11;1;500,34;12;27;11,9;;5,2;Torta
11;1;500,34;12;28;21,3;;7,7;Bifurcada acima DAP
11;1;500,34;12;29;20,1;;12,5;Bifurcada acima DAP
11;1;500,34;12;30;15,3;;5,5;Torta
11;1;500,34;12;31;23,1;;16;Bifurcada acima DAP
11;1;500,34;12;32;23,2;;17;Torta
11;1;500,34;12;33;17,3;;15,9;Torta
11;1;500,34;12;34;;;;Morta
11;1;500,34;12;35;14,3;;8,9;Bifurcada acima DAP
11;1;500,34;12;36;25,6;;6,6;Bifurcada acima DAP
11;1;500,34;12;37;23;21,1;;Normal
11;1;500,34;12;38;14,1;;14;Torta
11;1;500,34;12;39;19;21,7;;Normal
11;1;500,34;12;40;17,3;;17;Bifurcada acima DAP
11;1;500,34;12;41;15,2;;;Normal
11;1;500,34;12;42;23,4;;11,1;Bifurcada acima DAP
11;1;500,34;12;43;18,1;;17,5;Torta
11;1;500,34;12;44;15,3;;7,6;Torta
11;1;500,34;12;45;26,9;;10,6;Torta
11;1;500,34;12;46;;;;Morta
11;1;500,34;12;47;18,1;;9,5;Bifurcada acima DAP
11;1;500,34;12;48;15,9;;;Bifurcada abaixo DAP
11;1;500,34;12;49;20,1;;;Bifurcada abaixo DAP
11;1;500,34;12;50;16,7;;;Normal
11;1;500,34;12;51;14,3;;17,7;Bifurcada acima DAP
11;1;500,34;12;52;;;;Morta
11;1;500,34;12;53;;;;Morta
11;1;500,34;12;54;17,9;;8,8;Bifurcada acima DAP
11;1;500,34;12;55;21,4;;10,9;Bifurcada acima DAP
11;1;500,34;12;56;27,3;;5,5;Torta
11;1;500,34;12;57;16,5;;8,8;Torta
11;1;500,34;12;58;13,1;;6,5;Bifurcada acima DAP
11;1;500,34;12;59;25;23,8;;Dominante
11;1;500,34;12;60;19,3;;15,3;Bifurcada acima DAP
11;1;500,34;12;61;18;23,2;;Normal
11;1;500,34;12;62;25;20,8;;Dominante
11;1;500,34;12;63;15,3;;;Normal
11;1;500,34;12;64;22,4;;9,2;Bifurcada acima DAP
11;1;500,34;12;65;30,3;;11,8;Torta
